,Dataset,Task,Region,Predicted vs. Observed Evoked Responses
333,MDTB,Go/NoGo,7Networks_LH_Default_Par_2,0.2573146091874856
334,MDTB,Go/NoGo,7Networks_LH_Default_Temp_1,0.24234392646603536
335,MDTB,Go/NoGo,7Networks_LH_Default_Temp_2,0.19756653550345957
336,MDTB,Go/NoGo,7Networks_LH_Default_pCunPCC_1,0.47027297730174217
337,MDTB,Go/NoGo,7Networks_LH_Default_pCunPCC_2,0.3635884641164797
338,MDTB,Go/NoGo,7Networks_LH_DorsAttn_FEF_1,-0.09458993098081171
339,MDTB,Go/NoGo,7Networks_LH_DorsAttn_Post_1,0.27795099137360957
340,MDTB,Go/NoGo,7Networks_LH_DorsAttn_Post_2,0.17116316303330562
341,MDTB,Go/NoGo,7Networks_LH_DorsAttn_Post_3,0.2535004776822664
342,MDTB,Go/NoGo,7Networks_LH_DorsAttn_Post_4,0.20314101722284955
343,MDTB,Go/NoGo,7Networks_LH_DorsAttn_Post_5,0.20972816214288675
344,MDTB,Go/NoGo,7Networks_LH_DorsAttn_Post_6,0.11138837595672782
345,MDTB,Go/NoGo,7Networks_LH_DorsAttn_PrCv_1,0.2927548480153083
346,MDTB,Go/NoGo,7Networks_LH_Limbic_OFC_1,0.3043328998368076
347,MDTB,Go/NoGo,7Networks_LH_Limbic_TempPole_1,0.18469010242296918
348,MDTB,Go/NoGo,7Networks_LH_Limbic_TempPole_2,0.1749289477651511
349,MDTB,Go/NoGo,7Networks_LH_SalVentAttn_FrOperIns_1,0.22898941226441
350,MDTB,Go/NoGo,7Networks_LH_SalVentAttn_FrOperIns_2,0.2935829544407726
351,MDTB,Go/NoGo,7Networks_LH_SalVentAttn_Med_1,0.3139024996881465
352,MDTB,Go/NoGo,7Networks_LH_SalVentAttn_Med_2,0.31817558963616466
353,MDTB,Go/NoGo,7Networks_LH_SalVentAttn_Med_3,0.12518421351836592
354,MDTB,Go/NoGo,7Networks_LH_SalVentAttn_PFCl_1,0.25643890419935034
355,MDTB,Go/NoGo,7Networks_LH_SalVentAttn_ParOper_1,0.25538384145344106
356,MDTB,Go/NoGo,7Networks_LH_SomMot_1,0.25693025459770136
357,MDTB,Go/NoGo,7Networks_LH_SomMot_2,0.17553819217163202
358,MDTB,Go/NoGo,7Networks_LH_SomMot_3,0.2677038415593076
359,MDTB,Go/NoGo,7Networks_LH_SomMot_4,0.17148330675771045
360,MDTB,Go/NoGo,7Networks_LH_SomMot_5,0.10708258154279662
361,MDTB,Go/NoGo,7Networks_LH_SomMot_6,0.18552894412462406
362,MDTB,Go/NoGo,7Networks_LH_Vis_1,0.24183658088685472
363,MDTB,Go/NoGo,7Networks_LH_Vis_2,0.28066668095738867
364,MDTB,Go/NoGo,7Networks_LH_Vis_3,0.30010644707439926
365,MDTB,Go/NoGo,7Networks_LH_Vis_4,0.1808956401868286
366,MDTB,Go/NoGo,7Networks_LH_Vis_5,0.1838958831604923
367,MDTB,Go/NoGo,7Networks_LH_Vis_6,0.3317192823759538
368,MDTB,Go/NoGo,7Networks_LH_Vis_7,0.3536726802264806
369,MDTB,Go/NoGo,7Networks_LH_Vis_8,0.35587212166354504
370,MDTB,Go/NoGo,7Networks_LH_Vis_9,0.37224760714973165
371,MDTB,Go/NoGo,7Networks_RH_Cont_Cing_1,0.26514232137190985
372,MDTB,Go/NoGo,7Networks_RH_Cont_PFCl_1,0.3437215294889183
373,MDTB,Go/NoGo,7Networks_RH_Cont_PFCl_2,0.4232170088394029
374,MDTB,Go/NoGo,7Networks_RH_Cont_PFCl_3,0.2526298404663533
375,MDTB,Go/NoGo,7Networks_RH_Cont_PFCl_4,0.3366358837729425
376,MDTB,Go/NoGo,7Networks_RH_Cont_PFCmp_1,0.35112274323439535
377,MDTB,Go/NoGo,7Networks_RH_Cont_Par_1,0.3487172629013672
378,MDTB,Go/NoGo,7Networks_RH_Cont_Par_2,0.3435465243468669
379,MDTB,Go/NoGo,7Networks_RH_Cont_pCun_1,0.36516148776703117
380,MDTB,Go/NoGo,7Networks_RH_Default_PFCdPFCm_1,0.3176751703037106
381,MDTB,Go/NoGo,7Networks_RH_Default_PFCdPFCm_2,0.248255057360951
382,MDTB,Go/NoGo,7Networks_RH_Default_PFCdPFCm_3,0.20878982811019378
383,MDTB,Go/NoGo,7Networks_RH_Default_PFCv_1,0.2794343307097494
384,MDTB,Go/NoGo,7Networks_RH_Default_PFCv_2,0.33139100257414245
385,MDTB,Go/NoGo,7Networks_RH_Default_Par_1,0.23949405853585498
386,MDTB,Go/NoGo,7Networks_RH_Default_Temp_1,0.270732192057605
387,MDTB,Go/NoGo,7Networks_RH_Default_Temp_2,0.23234749469659952
388,MDTB,Go/NoGo,7Networks_RH_Default_Temp_3,0.26825882370483933
389,MDTB,Go/NoGo,7Networks_RH_Default_pCunPCC_1,0.400040176725228
390,MDTB,Go/NoGo,7Networks_RH_Default_pCunPCC_2,0.34018216888842395
391,MDTB,Go/NoGo,7Networks_RH_DorsAttn_FEF_1,0.14334274178551473
392,MDTB,Go/NoGo,7Networks_RH_DorsAttn_Post_1,0.3636585218688424
393,MDTB,Go/NoGo,7Networks_RH_DorsAttn_Post_2,0.2512861986678782
394,MDTB,Go/NoGo,7Networks_RH_DorsAttn_Post_3,0.38578448378407776
395,MDTB,Go/NoGo,7Networks_RH_DorsAttn_Post_4,0.3199952193679061
396,MDTB,Go/NoGo,7Networks_RH_DorsAttn_Post_5,0.09677647003942459
397,MDTB,Go/NoGo,7Networks_RH_DorsAttn_PrCv_1,0.45391013898627286
398,MDTB,Go/NoGo,7Networks_RH_Limbic_OFC_1,0.3181218347493914
399,MDTB,Go/NoGo,7Networks_RH_Limbic_TempPole_1,0.2200507763334944
400,MDTB,Go/NoGo,7Networks_RH_SalVentAttn_FrOperIns_1,0.36496337893765246
401,MDTB,Go/NoGo,7Networks_RH_SalVentAttn_Med_1,0.2104087571802109
402,MDTB,Go/NoGo,7Networks_RH_SalVentAttn_Med_2,0.22375346309547728
403,MDTB,Go/NoGo,7Networks_RH_SalVentAttn_TempOccPar_1,0.3166599618162702
404,MDTB,Go/NoGo,7Networks_RH_SalVentAttn_TempOccPar_2,0.30504315478109356
405,MDTB,Go/NoGo,7Networks_RH_SomMot_1,0.30129968094549003
406,MDTB,Go/NoGo,7Networks_RH_SomMot_2,0.24900095930120478
407,MDTB,Go/NoGo,7Networks_RH_SomMot_3,0.22218836144967147
408,MDTB,Go/NoGo,7Networks_RH_SomMot_4,0.1699241239076638
409,MDTB,Go/NoGo,7Networks_RH_SomMot_5,0.19438416104224202
410,MDTB,Go/NoGo,7Networks_RH_SomMot_6,0.11498877909018512
411,MDTB,Go/NoGo,7Networks_RH_SomMot_7,0.22207921634279565
412,MDTB,Go/NoGo,7Networks_RH_SomMot_8,0.1328635959549218
413,MDTB,Go/NoGo,7Networks_RH_Vis_1,0.3008334924664567
414,MDTB,Go/NoGo,7Networks_RH_Vis_2,0.2862153785981291
415,MDTB,Go/NoGo,7Networks_RH_Vis_3,0.3769988662974064
416,MDTB,Go/NoGo,7Networks_RH_Vis_4,0.2081711284826189
417,MDTB,Go/NoGo,7Networks_RH_Vis_5,0.2414186106186777
418,MDTB,Go/NoGo,7Networks_RH_Vis_6,0.3500898765459647
419,MDTB,Go/NoGo,7Networks_RH_Vis_7,0.2637275458976949
420,MDTB,Go/NoGo,7Networks_RH_Vis_8,0.35327777040895386
421,MDTB,Go/NoGo,Caudate,0.14813264898773065
422,MDTB,Go/NoGo,Hippocampus,0.24900649070845415
423,MDTB,Go/NoGo,Null Model,0.033266082910889935
424,MDTB,Go/NoGo,Pallidus,0.05295200173741091
425,MDTB,Go/NoGo,Putamen,0.1020147809472206
426,MDTB,Go/NoGo,Thalamus,0.3583857870853007
427,MDTB,Go/NoGo,Uniformed Evoked Model,-0.0036359543554469955
428,MDTB,IAPSaffective,7Networks_LH_Cont_Cing_1,0.24849722657717438
429,MDTB,IAPSaffective,7Networks_LH_Cont_PFCl_1,0.4121248663359438
430,MDTB,IAPSaffective,7Networks_LH_Cont_Par_1,0.4536080419710906
431,MDTB,IAPSaffective,7Networks_LH_Cont_pCun_1,0.3650750274449005
432,MDTB,IAPSaffective,7Networks_LH_Default_PFC_1,0.3510062140130206
433,MDTB,IAPSaffective,7Networks_LH_Default_PFC_2,0.3879803890119254
434,MDTB,IAPSaffective,7Networks_LH_Default_PFC_3,0.44247065030897575
435,MDTB,IAPSaffective,7Networks_LH_Default_PFC_4,0.377351416134099
436,MDTB,IAPSaffective,7Networks_LH_Default_PFC_5,0.32125339520307333
437,MDTB,IAPSaffective,7Networks_LH_Default_PFC_6,0.2567047063864711
438,MDTB,IAPSaffective,7Networks_LH_Default_PFC_7,0.37107489852096764
439,MDTB,IAPSaffective,7Networks_LH_Default_Par_1,0.3823708824303333
440,MDTB,IAPSaffective,7Networks_LH_Default_Par_2,0.39428376954150235
441,MDTB,IAPSaffective,7Networks_LH_Default_Temp_1,0.22900348099224016
442,MDTB,IAPSaffective,7Networks_LH_Default_Temp_2,0.22449462250511096
443,MDTB,IAPSaffective,7Networks_LH_Default_pCunPCC_1,0.48927608177547166
444,MDTB,IAPSaffective,7Networks_LH_Default_pCunPCC_2,0.44407620824282434
445,MDTB,IAPSaffective,7Networks_LH_DorsAttn_FEF_1,0.4136371268191045
446,MDTB,IAPSaffective,7Networks_LH_DorsAttn_Post_1,0.23266226161652354
447,MDTB,IAPSaffective,7Networks_LH_DorsAttn_Post_2,0.30292659937841193
448,MDTB,IAPSaffective,7Networks_LH_DorsAttn_Post_3,0.42442600502708766
449,MDTB,IAPSaffective,7Networks_LH_DorsAttn_Post_4,0.3334283893256379
450,MDTB,IAPSaffective,7Networks_LH_DorsAttn_Post_5,0.40053286660919796
451,MDTB,IAPSaffective,7Networks_LH_DorsAttn_Post_6,0.17371650905172015
452,MDTB,IAPSaffective,7Networks_LH_DorsAttn_PrCv_1,0.4813605285662881
453,MDTB,IAPSaffective,7Networks_LH_Limbic_OFC_1,0.3607061973513871
454,MDTB,IAPSaffective,7Networks_LH_Limbic_TempPole_1,0.15254368374449556
455,MDTB,IAPSaffective,7Networks_LH_Limbic_TempPole_2,0.2446393346887192
456,MDTB,IAPSaffective,7Networks_LH_SalVentAttn_FrOperIns_1,0.1678004743052718
457,MDTB,IAPSaffective,7Networks_LH_SalVentAttn_FrOperIns_2,0.3096823004426413
458,MDTB,IAPSaffective,7Networks_LH_SalVentAttn_Med_1,0.39856545113557956
459,MDTB,IAPSaffective,7Networks_LH_SalVentAttn_Med_2,0.2998607940435365
460,MDTB,IAPSaffective,7Networks_LH_SalVentAttn_Med_3,0.32326828731908047
461,MDTB,IAPSaffective,7Networks_LH_SalVentAttn_PFCl_1,0.4220148793115751
462,MDTB,IAPSaffective,7Networks_LH_SalVentAttn_ParOper_1,0.284005941770379
463,MDTB,IAPSaffective,7Networks_LH_SomMot_1,0.19034480651833352
464,MDTB,IAPSaffective,7Networks_LH_SomMot_2,0.18523140226390455
465,MDTB,IAPSaffective,7Networks_LH_SomMot_3,0.22512150757524543
466,MDTB,IAPSaffective,7Networks_LH_SomMot_4,0.2212074618002799
467,MDTB,IAPSaffective,7Networks_LH_SomMot_5,0.20985692568181755
468,MDTB,IAPSaffective,7Networks_LH_SomMot_6,0.17375074386767064
469,MDTB,IAPSaffective,7Networks_LH_Vis_1,0.21735803503179568
470,MDTB,IAPSaffective,7Networks_LH_Vis_2,0.0805044488852329
471,MDTB,IAPSaffective,7Networks_LH_Vis_3,0.15705016549124434
472,MDTB,IAPSaffective,7Networks_LH_Vis_4,0.019610274260573022
473,MDTB,IAPSaffective,7Networks_LH_Vis_5,0.14711437251584286
474,MDTB,IAPSaffective,7Networks_LH_Vis_6,0.16164935542225717
475,MDTB,IAPSaffective,7Networks_LH_Vis_7,0.10208652005904792
476,MDTB,IAPSaffective,7Networks_LH_Vis_8,0.12251178194361104
477,MDTB,IAPSaffective,7Networks_LH_Vis_9,0.27398672461761153
478,MDTB,IAPSaffective,7Networks_RH_Cont_Cing_1,0.24966756362258194
479,MDTB,IAPSaffective,7Networks_RH_Cont_PFCl_1,0.2490592622504597
480,MDTB,IAPSaffective,7Networks_RH_Cont_PFCl_2,0.3054208401372846
481,MDTB,IAPSaffective,7Networks_RH_Cont_PFCl_3,0.2645169778416908
482,MDTB,IAPSaffective,7Networks_RH_Cont_PFCl_4,0.23593075130776936
483,MDTB,IAPSaffective,7Networks_RH_Cont_PFCmp_1,0.2801377686015361
484,MDTB,IAPSaffective,7Networks_RH_Cont_Par_1,0.24998803019847557
485,MDTB,IAPSaffective,7Networks_RH_Cont_Par_2,0.31340226240645663
486,MDTB,IAPSaffective,7Networks_RH_Cont_pCun_1,0.41599518439997707
487,MDTB,IAPSaffective,7Networks_RH_Default_PFCdPFCm_1,0.4653379951286589
488,MDTB,IAPSaffective,7Networks_RH_Default_PFCdPFCm_2,0.28684216298941384
489,MDTB,IAPSaffective,7Networks_RH_Default_PFCdPFCm_3,0.3037226566947429
490,MDTB,IAPSaffective,7Networks_RH_Default_PFCv_1,0.2793393263907865
491,MDTB,IAPSaffective,7Networks_RH_Default_PFCv_2,0.19502346733669662
492,MDTB,IAPSaffective,7Networks_RH_Default_Par_1,0.2302738476595185
493,MDTB,IAPSaffective,7Networks_RH_Default_Temp_1,0.2602734958953165
494,MDTB,IAPSaffective,7Networks_RH_Default_Temp_2,0.14545389508267972
495,MDTB,IAPSaffective,7Networks_RH_Default_Temp_3,0.2453148630829563
496,MDTB,IAPSaffective,7Networks_RH_Default_pCunPCC_1,0.4648590519771766
497,MDTB,IAPSaffective,7Networks_RH_Default_pCunPCC_2,0.4523870954309031
498,MDTB,IAPSaffective,7Networks_RH_DorsAttn_FEF_1,0.309124126540532
499,MDTB,IAPSaffective,7Networks_RH_DorsAttn_Post_1,0.21103948754954668
500,MDTB,IAPSaffective,7Networks_RH_DorsAttn_Post_2,0.2772892899515283
501,MDTB,IAPSaffective,7Networks_RH_DorsAttn_Post_3,0.3727781641652
502,MDTB,IAPSaffective,7Networks_RH_DorsAttn_Post_4,0.38480662500546153
503,MDTB,IAPSaffective,7Networks_RH_DorsAttn_Post_5,0.29803268774230085
504,MDTB,IAPSaffective,7Networks_RH_DorsAttn_PrCv_1,0.3602936473382572
505,MDTB,IAPSaffective,7Networks_RH_Limbic_OFC_1,0.4164486001022044
506,MDTB,IAPSaffective,7Networks_RH_Limbic_TempPole_1,0.12678049825252438
507,MDTB,IAPSaffective,7Networks_RH_SalVentAttn_FrOperIns_1,0.21929953674008346
508,MDTB,IAPSaffective,7Networks_RH_SalVentAttn_Med_1,0.3020951734990804
509,MDTB,IAPSaffective,7Networks_RH_SalVentAttn_Med_2,0.29692168786154455
510,MDTB,IAPSaffective,7Networks_RH_SalVentAttn_TempOccPar_1,0.2572310952222893
511,MDTB,IAPSaffective,7Networks_RH_SalVentAttn_TempOccPar_2,0.1508013653341386
512,MDTB,IAPSaffective,7Networks_RH_SomMot_1,0.1674625184922228
513,MDTB,IAPSaffective,7Networks_RH_SomMot_2,0.12268238327205548
514,MDTB,IAPSaffective,7Networks_RH_SomMot_3,0.150939235706228
515,MDTB,IAPSaffective,7Networks_RH_SomMot_4,0.10585540483053435
516,MDTB,IAPSaffective,7Networks_RH_SomMot_5,0.11957326277335367
517,MDTB,IAPSaffective,7Networks_RH_SomMot_6,0.10881410749876665
518,MDTB,IAPSaffective,7Networks_RH_SomMot_7,0.11622339208477975
519,MDTB,IAPSaffective,7Networks_RH_SomMot_8,0.156023825789119
520,MDTB,IAPSaffective,7Networks_RH_Vis_1,0.12230798447498735
521,MDTB,IAPSaffective,7Networks_RH_Vis_2,0.08949195170131885
522,MDTB,IAPSaffective,7Networks_RH_Vis_3,-0.002090796244475422
523,MDTB,IAPSaffective,7Networks_RH_Vis_4,0.03888776344708232
524,MDTB,IAPSaffective,7Networks_RH_Vis_5,0.1445790422060123
525,MDTB,IAPSaffective,7Networks_RH_Vis_6,0.23582363677856652
526,MDTB,IAPSaffective,7Networks_RH_Vis_7,-0.10686723589506227
527,MDTB,IAPSaffective,7Networks_RH_Vis_8,0.24114446392853614
528,MDTB,IAPSaffective,Caudate,0.06589065614090779
529,MDTB,IAPSaffective,Hippocampus,0.286512744585185
530,MDTB,IAPSaffective,Null Model,0.12290735461616038
531,MDTB,IAPSaffective,Pallidus,0.09068005445408633
532,MDTB,IAPSaffective,Putamen,0.1665396729120095
533,MDTB,IAPSaffective,Thalamus,0.5025153672740799
534,MDTB,IAPSaffective,Uniformed Evoked Model,0.10048784569044633
535,MDTB,IAPSemotion,7Networks_LH_Cont_Cing_1,0.2817547481198605
536,MDTB,IAPSemotion,7Networks_LH_Cont_PFCl_1,0.4439006159773352
537,MDTB,IAPSemotion,7Networks_LH_Cont_Par_1,0.22310738865921492
538,MDTB,IAPSemotion,7Networks_LH_Cont_pCun_1,0.44536364001464
539,MDTB,IAPSemotion,7Networks_LH_Default_PFC_1,0.3702859985951664
540,MDTB,IAPSemotion,7Networks_LH_Default_PFC_2,0.45895608599353593
541,MDTB,IAPSemotion,7Networks_LH_Default_PFC_3,0.3608749659938916
542,MDTB,IAPSemotion,7Networks_LH_Default_PFC_4,0.3144304729481188
543,MDTB,IAPSemotion,7Networks_LH_Default_PFC_5,0.24702076702669204
544,MDTB,IAPSemotion,7Networks_LH_Default_PFC_6,0.31909755510896504
545,MDTB,IAPSemotion,7Networks_LH_Default_PFC_7,0.18381423758063065
546,MDTB,IAPSemotion,7Networks_LH_Default_Par_1,0.3352729934659533
547,MDTB,IAPSemotion,7Networks_LH_Default_Par_2,0.2918460892430458
548,MDTB,IAPSemotion,7Networks_LH_Default_Temp_1,0.20416310921065844
549,MDTB,IAPSemotion,7Networks_LH_Default_Temp_2,0.27575146023415326
550,MDTB,IAPSemotion,7Networks_LH_Default_pCunPCC_1,0.44915866448621006
551,MDTB,IAPSemotion,7Networks_LH_Default_pCunPCC_2,0.3298728222891152
552,MDTB,IAPSemotion,7Networks_LH_DorsAttn_FEF_1,0.2475960970352659
553,MDTB,IAPSemotion,7Networks_LH_DorsAttn_Post_1,0.29466845776031636
554,MDTB,IAPSemotion,7Networks_LH_DorsAttn_Post_2,0.13073960019005157
555,MDTB,IAPSemotion,7Networks_LH_DorsAttn_Post_3,0.2770425617509583
556,MDTB,IAPSemotion,7Networks_LH_DorsAttn_Post_4,0.10939075279412727
557,MDTB,IAPSemotion,7Networks_LH_DorsAttn_Post_5,0.322616347373405
558,MDTB,IAPSemotion,7Networks_LH_DorsAttn_Post_6,0.07694083566161182
559,MDTB,IAPSemotion,7Networks_LH_DorsAttn_PrCv_1,0.4411160980240462
560,MDTB,IAPSemotion,7Networks_LH_Limbic_OFC_1,0.30892353194380107
561,MDTB,IAPSemotion,7Networks_LH_Limbic_TempPole_1,0.17079800423794533
562,MDTB,IAPSemotion,7Networks_LH_Limbic_TempPole_2,0.29064193671117156
563,MDTB,IAPSemotion,7Networks_LH_SalVentAttn_FrOperIns_1,0.19983445442230396
564,MDTB,IAPSemotion,7Networks_LH_SalVentAttn_FrOperIns_2,0.2899406894442276
565,MDTB,IAPSemotion,7Networks_LH_SalVentAttn_Med_1,0.4582029504178824
566,MDTB,IAPSemotion,7Networks_LH_SalVentAttn_Med_2,0.3665908510184764
567,MDTB,IAPSemotion,7Networks_LH_SalVentAttn_Med_3,0.28921927723750235
568,MDTB,IAPSemotion,7Networks_LH_SalVentAttn_PFCl_1,0.3044293403029437
569,MDTB,IAPSemotion,7Networks_LH_SalVentAttn_ParOper_1,0.2969999023043117
570,MDTB,IAPSemotion,7Networks_LH_SomMot_1,0.29973676353134726
571,MDTB,IAPSemotion,7Networks_LH_SomMot_2,0.1477209543467767
572,MDTB,IAPSemotion,7Networks_LH_SomMot_3,0.23350450525345573
573,MDTB,IAPSemotion,7Networks_LH_SomMot_4,0.2609492696322063
574,MDTB,IAPSemotion,7Networks_LH_SomMot_5,0.24680514715026636
575,MDTB,IAPSemotion,7Networks_LH_SomMot_6,0.2489186990773382
576,MDTB,IAPSemotion,7Networks_LH_Vis_1,0.20854465782025272
577,MDTB,IAPSemotion,7Networks_LH_Vis_2,0.14943149847157566
578,MDTB,IAPSemotion,7Networks_LH_Vis_3,0.20658307548376237
579,MDTB,IAPSemotion,7Networks_LH_Vis_4,0.22823878610959286
580,MDTB,IAPSemotion,7Networks_LH_Vis_5,0.12308840770634255
581,MDTB,IAPSemotion,7Networks_LH_Vis_6,0.2553602816839151
582,MDTB,IAPSemotion,7Networks_LH_Vis_7,0.27191804728448404
583,MDTB,IAPSemotion,7Networks_LH_Vis_8,0.2196266516859635
584,MDTB,IAPSemotion,7Networks_LH_Vis_9,0.3459519128320773
585,MDTB,IAPSemotion,7Networks_RH_Cont_Cing_1,0.1996874886310269
586,MDTB,IAPSemotion,7Networks_RH_Cont_PFCl_1,0.40405640209875127
587,MDTB,IAPSemotion,7Networks_RH_Cont_PFCl_2,0.42974861369722445
588,MDTB,IAPSemotion,7Networks_RH_Cont_PFCl_3,0.3349306812890627
589,MDTB,IAPSemotion,7Networks_RH_Cont_PFCl_4,0.39310590186226574
590,MDTB,IAPSemotion,7Networks_RH_Cont_PFCmp_1,0.38952064209325005
591,MDTB,IAPSemotion,7Networks_RH_Cont_Par_1,0.2977566822242733
592,MDTB,IAPSemotion,7Networks_RH_Cont_Par_2,0.3481824853620131
593,MDTB,IAPSemotion,7Networks_RH_Cont_pCun_1,0.4528347558260302
594,MDTB,IAPSemotion,7Networks_RH_Default_PFCdPFCm_1,0.3697459238776837
595,MDTB,IAPSemotion,7Networks_RH_Default_PFCdPFCm_2,0.33065115980740295
596,MDTB,IAPSemotion,7Networks_RH_Default_PFCdPFCm_3,0.2674548965324668
597,MDTB,IAPSemotion,7Networks_RH_Default_PFCv_1,0.334356700497466
598,MDTB,IAPSemotion,7Networks_RH_Default_PFCv_2,0.3699451145862362
599,MDTB,IAPSemotion,7Networks_RH_Default_Par_1,0.23729447979578913
600,MDTB,IAPSemotion,7Networks_RH_Default_Temp_1,0.32130920500142374
601,MDTB,IAPSemotion,7Networks_RH_Default_Temp_2,0.20256240723012942
602,MDTB,IAPSemotion,7Networks_RH_Default_Temp_3,0.2666501732669908
603,MDTB,IAPSemotion,7Networks_RH_Default_pCunPCC_1,0.4385701154563265
604,MDTB,IAPSemotion,7Networks_RH_Default_pCunPCC_2,0.3595575073487168
605,MDTB,IAPSemotion,7Networks_RH_DorsAttn_FEF_1,0.23653671505434792
606,MDTB,IAPSemotion,7Networks_RH_DorsAttn_Post_1,0.2772670748574835
607,MDTB,IAPSemotion,7Networks_RH_DorsAttn_Post_2,0.13741598664022633
608,MDTB,IAPSemotion,7Networks_RH_DorsAttn_Post_3,0.27237225945614085
609,MDTB,IAPSemotion,7Networks_RH_DorsAttn_Post_4,0.2934197011383108
610,MDTB,IAPSemotion,7Networks_RH_DorsAttn_Post_5,0.2614453198680477
611,MDTB,IAPSemotion,7Networks_RH_DorsAttn_PrCv_1,0.40631026925253444
612,MDTB,IAPSemotion,7Networks_RH_Limbic_OFC_1,0.34400174137498457
613,MDTB,IAPSemotion,7Networks_RH_Limbic_TempPole_1,0.15834767962486715
614,MDTB,IAPSemotion,7Networks_RH_SalVentAttn_FrOperIns_1,0.2755362805171623
615,MDTB,IAPSemotion,7Networks_RH_SalVentAttn_Med_1,0.34694965002164657
616,MDTB,IAPSemotion,7Networks_RH_SalVentAttn_Med_2,0.3066867177907596
617,MDTB,IAPSemotion,7Networks_RH_SalVentAttn_TempOccPar_1,0.2729260521183349
618,MDTB,IAPSemotion,7Networks_RH_SalVentAttn_TempOccPar_2,0.2099913621614681
619,MDTB,IAPSemotion,7Networks_RH_SomMot_1,0.2541420846728803
620,MDTB,IAPSemotion,7Networks_RH_SomMot_2,0.045804387464145724
621,MDTB,IAPSemotion,7Networks_RH_SomMot_3,0.22337927930154042
622,MDTB,IAPSemotion,7Networks_RH_SomMot_4,0.10796622386407768
623,MDTB,IAPSemotion,7Networks_RH_SomMot_5,0.18651344617494553
624,MDTB,IAPSemotion,7Networks_RH_SomMot_6,0.0007492480787540519
625,MDTB,IAPSemotion,7Networks_RH_SomMot_7,0.0528014354585361
626,MDTB,IAPSemotion,7Networks_RH_SomMot_8,0.1277371400460522
627,MDTB,IAPSemotion,7Networks_RH_Vis_1,0.21006637608183354
628,MDTB,IAPSemotion,7Networks_RH_Vis_2,0.140783660980671
629,MDTB,IAPSemotion,7Networks_RH_Vis_3,0.24862557963543233
630,MDTB,IAPSemotion,7Networks_RH_Vis_4,0.2491909742997629
631,MDTB,IAPSemotion,7Networks_RH_Vis_5,0.17669137906964152
632,MDTB,IAPSemotion,7Networks_RH_Vis_6,0.3431398797266252
633,MDTB,IAPSemotion,7Networks_RH_Vis_7,0.13739688253811375
634,MDTB,IAPSemotion,7Networks_RH_Vis_8,0.26474514594730864
635,MDTB,IAPSemotion,Caudate,0.13162432272778143
636,MDTB,IAPSemotion,Hippocampus,0.16311486170134137
637,MDTB,IAPSemotion,Null Model,0.028099541125622955
638,MDTB,IAPSemotion,Pallidus,0.07296384343698675
639,MDTB,IAPSemotion,Putamen,0.10586651588976262
640,MDTB,IAPSemotion,Thalamus,0.26179404957292235
641,MDTB,IAPSemotion,Uniformed Evoked Model,0.0010646050220397604
642,MDTB,Interval,7Networks_LH_Cont_Cing_1,0.20789604994157157
643,MDTB,Interval,7Networks_LH_Cont_PFCl_1,0.24210784990146558
644,MDTB,Interval,7Networks_LH_Cont_Par_1,0.4439392938446527
645,MDTB,Interval,7Networks_LH_Cont_pCun_1,0.26321876497993096
646,MDTB,Interval,7Networks_LH_Default_PFC_1,0.342303666141981
647,MDTB,Interval,7Networks_LH_Default_PFC_2,0.264513621385929
648,MDTB,Interval,7Networks_LH_Default_PFC_3,0.32226910975823564
649,MDTB,Interval,7Networks_LH_Default_PFC_4,0.2924614525311298
650,MDTB,Interval,7Networks_LH_Default_PFC_5,0.19259514237330042
651,MDTB,Interval,7Networks_LH_Default_PFC_6,0.1745718732475618
652,MDTB,Interval,7Networks_LH_Default_PFC_7,0.18910081130696688
653,MDTB,Interval,7Networks_LH_Default_Par_1,0.16546085381919878
654,MDTB,Interval,7Networks_LH_Default_Par_2,0.3325742884039165
655,MDTB,Interval,7Networks_LH_Default_Temp_1,0.35687460384341846
656,MDTB,Interval,7Networks_LH_Default_Temp_2,0.25021397087953606
657,MDTB,Interval,7Networks_LH_Default_pCunPCC_1,0.31943600189987087
658,MDTB,Interval,7Networks_LH_Default_pCunPCC_2,0.28709868610065165
659,MDTB,Interval,7Networks_LH_DorsAttn_FEF_1,0.3284539139197215
660,MDTB,Interval,7Networks_LH_DorsAttn_Post_1,0.4119351322353395
661,MDTB,Interval,7Networks_LH_DorsAttn_Post_2,0.3254120093492761
662,MDTB,Interval,7Networks_LH_DorsAttn_Post_3,0.48444552307420496
663,MDTB,Interval,7Networks_LH_DorsAttn_Post_4,0.24211151020476435
664,MDTB,Interval,7Networks_LH_DorsAttn_Post_5,0.30202317742582013
665,MDTB,Interval,7Networks_LH_DorsAttn_Post_6,0.45584453185033036
